247 590
1 0.000000e+000 1.000000e+000 0.000000e+000
2 0.000000e+000 1.000000e+000 1.000000e+000
3 0.000000e+000 0.000000e+000 0.000000e+000
4 0.000000e+000 0.000000e+000 1.000000e+000
5 1.000000e+000 0.000000e+000 1.000000e+000
6 1.000000e+000 0.000000e+000 0.000000e+000
7 7.500000e-001 5.000000e-001 1.000000e+000
8 1.000000e+000 1.000000e+000 1.000000e+000
9 1.000000e+000 1.000000e+000 0.000000e+000
10 7.500000e-001 5.000000e-001 0.000000e+000
11 0.000000e+000 0.000000e+000 1.666667e-001
12 0.000000e+000 0.000000e+000 3.333333e-001
13 0.000000e+000 0.000000e+000 5.000000e-001
14 0.000000e+000 0.000000e+000 6.666667e-001
15 0.000000e+000 0.000000e+000 8.333333e-001
16 0.000000e+000 1.666667e-001 1.000000e+000
17 0.000000e+000 3.333333e-001 1.000000e+000
18 0.000000e+000 5.000000e-001 1.000000e+000
19 0.000000e+000 6.666667e-001 1.000000e+000
20 0.000000e+000 8.333333e-001 1.000000e+000
21 0.000000e+000 1.000000e+000 1.666667e-001
22 0.000000e+000 1.000000e+000 3.333333e-001
23 0.000000e+000 1.000000e+000 5.000000e-001
24 0.000000e+000 1.000000e+000 6.666667e-001
25 0.000000e+000 1.000000e+000 8.333333e-001
26 0.000000e+000 1.666667e-001 0.000000e+000
27 0.000000e+000 3.333333e-001 0.000000e+000
28 0.000000e+000 5.000000e-001 0.000000e+000
29 0.000000e+000 6.666667e-001 0.000000e+000
30 0.000000e+000 8.333333e-001 0.000000e+000
31 1.666667e-001 0.000000e+000 0.000000e+000
32 3.333333e-001 0.000000e+000 0.000000e+000
33 5.000000e-001 0.000000e+000 0.000000e+000
34 6.666667e-001 0.000000e+000 0.000000e+000
35 8.333333e-001 0.000000e+000 0.000000e+000
36 1.000000e+000 0.000000e+000 1.666667e-001
37 1.000000e+000 0.000000e+000 3.333333e-001
38 1.000000e+000 0.000000e+000 5.000000e-001
39 1.000000e+000 0.000000e+000 6.666667e-001
40 1.000000e+000 0.000000e+000 8.333333e-001
41 1.666667e-001 0.000000e+000 1.000000e+000
42 3.333333e-001 0.000000e+000 1.000000e+000
43 5.000000e-001 0.000000e+000 1.000000e+000
44 6.666667e-001 0.000000e+000 1.000000e+000
45 8.333333e-001 0.000000e+000 1.000000e+000
46 1.000000e+000 1.666667e-001 1.000000e+000
47 1.000000e+000 3.333333e-001 1.000000e+000
48 1.000000e+000 5.000000e-001 1.000000e+000
49 1.000000e+000 6.666667e-001 1.000000e+000
50 1.000000e+000 8.333333e-001 1.000000e+000
51 1.666667e-001 1.000000e+000 1.000000e+000
52 3.333333e-001 1.000000e+000 1.000000e+000
